Cycle#,ChargeOhms,DischargeOhms,MaxV,MinV,MaxOCV,MinOCV,CoulombicEff,EnergyEff,ChargeCapacity(AHrs),DischargeCapacity(AHrs),ChargeEnergy(WHrs),DischargeEnergy(WHrs)
115,0.124691524881,0.117813957441,1.70028,0.983162,1.45118,1.21885,0.993523114277,0.66697412395,1.00657270587,1.00005324948,1.61327094951,1.07600997824
116,0.124514533953,0.117813457568,1.70028,0.981943,1.45149,1.21763,0.997336539153,0.669343991515,1.0033653091,1.00069288488,1.60793977423,1.0762648266
117,0.124691524881,0.117660996446,1.70028,0.981638,1.45118,1.21702,0.996235025087,0.668586506538,1.00416833303,1.00038766444,1.6089942717,1.07575185915
118,0.124580625131,0.117660996446,1.70028,0.982248,1.45149,1.21763,0.992264906331,0.666183047223,1.0078411803,1.00004543436,1.61478769562,1.07574418769
119,0.124691524881,0.117637327762,1.70028,0.980113,1.45118,1.21549,0.997968754376,0.669425246203,1.00204326554,1.00000786954,1.60543494784,1.07471868522
120,0.125018774595,0.117641825806,1.70028,0.978284,1.45057,1.21367,0.999341824121,0.669991905785,1.00067899973,1.00002037695,1.60294464524,1.07395993773
121,0.124996871449,0.117639326893,1.70028,0.976759,1.45057,1.21214,0.996639126171,0.667794975068,1.00338851346,1.00001625127,1.6070696436,1.07319303258
122,0.124996871449,0.117946193406,1.70028,0.976455,1.45057,1.21245,0.997682960267,0.668597274189,1.00234215456,1.00001968796,1.60554061217,1.0734600769
123,0.124386178312,0.117813457568,1.70028,0.981333,1.45179,1.21702,0.986379575197,0.66214661579,1.01381297551,1.00000441212,1.62389898392,1.07525921659
124,0.124536348756,0.117658497083,1.70028,0.981333,1.45149,1.21671,0.995431141874,0.668433869521,1.0046110819,1.0000211564,1.60936899078,1.075756742
125,0.124536348756,0.117660996446,1.70028,0.982248,1.45149,1.21763,0.99207442621,0.666544206239,1.00804756589,1.00005821052,1.61458156507,1.0761899877
126,0.124386178312,0.117509035196,1.70028,0.983772,1.45179,1.21885,0.992712297245,0.667192869726,1.00734454622,1.00000331859,1.61357802661,1.0765677541
127,0.124386178312,0.117180526471,1.70028,0.985297,1.45179,1.21976,0.991937478545,0.667232380709,1.00813805509,1.00000992039,1.61478879283,1.07743937058
128,0.124386178312,0.117509535069,1.70028,0.986211,1.45179,1.22129,0.990107520502,0.665843733277,1.01003329472,1.00004156106,1.61822235927,1.07748321697
129,0.124514533953,0.117356574074,1.70028,0.985297,1.45149,1.22007,0.994697348488,0.668254570121,1.00535802896,1.00002696569,1.61125350372,1.07672751749
130,0.124536348756,0.117637827545,1.70028,0.983772,1.45149,1.21915,0.995942986973,0.669007957708,1.0041596564,1.00008576759,1.60902994083,1.07645383461
131,0.124514533953,0.117506535833,1.70028,0.983467,1.45149,1.21854,0.993934736359,0.667763690735,1.0061877942,1.00008499995,1.61221663252,1.07657972879
132,0.124514533953,0.117526597872,1.70028,0.982248,1.45149,1.21732,0.994255445809,0.667629825324,1.00580671849,1.00002880729,1.61154797782,1.07591749494
133,0.124691524881,0.117637327762,1.70028,0.980113,1.45118,1.21549,0.998745353259,0.670091459356,1.00126521676,1.00000898262,1.60420525935,1.07496424334
134,0.124713374521,0.117943694493,1.70028,0.97615,1.45118,1.21214,0.999132723279,0.669382230601,1.00089340279,1.00002535125,1.60316039699,1.07312708255
135,0.125168971352,0.118856797293,1.70028,0.966393,1.45027,1.20421,1.01032772845,0.673961672422,0.989816241172,1.00003879452,1.5851564737,1.06833470806
136,0.126002474566,0.119602042754,1.70028,0.95938,1.44874,1.19873,1.01019236683,0.67144648755,0.989961596664,1.0000516484,1.58593272743,1.06486895932
137,0.126458315592,0.12034143027,1.70028,0.954197,1.44783,1.19507,1.00736713496,0.667667686268,0.992696636977,1.00000996708,1.5903244555,1.06180824962
138,0.127024266157,0.120514985859,1.70028,0.951453,1.44661,1.19263,1.00559454056,0.665333205918,0.994457241906,1.00002077328,1.59316911611,1.05998831559
139,0.127046532477,0.121274022846,1.70028,0.949624,1.44661,1.19232,1.00059260652,0.661396087458,0.999418949528,1.00001121171,1.60140287333,1.05916159486
140,0.127179497451,0.120950449145,1.70028,0.949928,1.4463,1.19202,0.999534165636,0.660543167225,1.00047187041,1.00000581623,1.60341820367,1.05912693864
