Cycle#,ChargeOhms,DischargeOhms,MaxV,MinV,MaxOCV,MinOCV,CoulombicEff,EnergyEff,ChargeCapacity(AHrs),DischargeCapacity(AHrs),ChargeEnergy(WHrs),DischargeEnergy(WHrs)
170,0.148668587086,0.129511041953,1.58281,1.16102,1.50875,1.22594,0.952392584081,0.828383538179,1.05000425489,1.00001626561,1.50631871625,1.24780962779
171,0.147444068613,0.130202770552,1.57824,1.16011,1.50479,1.22533,0.952381138018,0.828632429927,1.05000471407,1.00000468451,1.50517518217,1.24723696866
172,0.147636786166,0.129923424464,1.57854,1.1595,1.5051,1.22472,0.952389196969,0.828593040859,1.05001058275,1.00001873572,1.50493609571,1.24697957584
173,0.148173147233,0.130016406547,1.58068,1.15889,1.50692,1.22411,0.952391692655,0.828208901788,1.05000926744,1.00002010352,1.50512297152,1.2465562433
174,0.149378460253,0.130634393147,1.58525,1.1598,1.51089,1.22533,0.95237843629,0.828042496664,1.05000517127,1.00000228311,1.5062341931,1.24722592182
175,0.148153058683,0.130634393147,1.5825,1.1598,1.50875,1.22533,0.952382629666,0.828407664438,1.05001186272,1.000013059,1.50557820789,1.24723252682
176,0.146841846413,0.129398419948,1.58007,1.16011,1.50692,1.22502,0.952357233489,0.828663253838,1.05003532942,1.00000874139,1.50526054154,1.24735409823
177,0.148173147233,0.12983057528,1.58068,1.15919,1.50692,1.22441,0.952380853875,0.828568369856,1.05001158202,1.00001092706,1.50503792875,1.2470268232
178,0.148259980661,0.12983057528,1.5825,1.15828,1.50875,1.2235,0.952378341416,0.827956574326,1.05000337594,1.00000047366,1.50541078047,1.24641475275
179,0.149486266603,0.131138592954,1.58677,1.15767,1.51241,1.2235,0.952390031709,0.827306101471,1.0500026672,1.00001207351,1.50640264511,1.24625609957
180,0.150197755684,0.130016406547,1.58768,1.1595,1.51302,1.22472,0.952376152646,0.827746999071,1.05000769687,1.00000229059,1.50671408516,1.24717806245
181,0.148755715193,0.129923424464,1.58494,1.1598,1.51089,1.22502,0.952374792322,0.82824105811,1.0500068344,1.00000004085,1.50622398494,1.24751654704
182,0.148046290813,0.129418354999,1.58128,1.15919,1.50753,1.22411,0.952390132322,0.828653714847,1.05000134496,1.00001091986,1.50511931037,1.24722270782
183,0.148153058683,0.12983057528,1.5822,1.15828,1.50845,1.2235,0.952377715845,0.828388135851,1.05001019558,1.00000631168,1.50500448874,1.24672786288
184,0.148775803743,0.12983057528,1.58464,1.15797,1.51058,1.22319,0.952376392448,0.828029857525,1.05000547415,1.00000042552,1.50546009356,1.24656590678
185,0.150109461098,0.130521048312,1.58799,1.15737,1.51332,1.22289,0.952424719872,0.827357118359,1.05000319654,1.00004900033,1.50604052382,1.24603334792
186,0.149378460253,0.130016406547,1.58768,1.15858,1.51332,1.2238,0.952375105259,0.827773652834,1.05000669478,1.00000023647,1.50643045523,1.24698344066
187,0.149981116763,0.130521048312,1.58768,1.15828,1.51302,1.2238,0.952381977888,0.827710583269,1.05001014996,1.00001074342,1.50640628621,1.2468684258
188,0.155617696311,0.134784098425,1.59165,1.15523,1.51424,1.22289,0.952386415564,0.824959653761,1.05000149064,1.00000715601,1.50783318551,1.24390154264
189,0.156843982253,0.134667869023,1.59561,1.15493,1.51759,1.22258,0.952359994642,0.823587636892,1.05002679099,1.00000350904,1.51018184885,1.24376710017
190,0.157333526183,0.13528497234,1.59957,1.15493,1.52125,1.22289,0.952381047043,0.82310521421,1.05000257687,1.00000255356,1.51130865343,1.24396603292
191,0.158673359642,0.13528497234,1.60231,1.15462,1.52338,1.22258,0.952377222847,0.822584745466,1.0500070765,1.00000282349,1.51205119991,1.24379025141
192,0.158184429808,0.134166553782,1.60323,1.15584,1.5246,1.22319,0.952375331132,0.822757063535,1.0500109504,1.00000452658,1.51256125946,1.24447046025
193,0.156843982253,0.134070672264,1.60018,1.15584,1.52216,1.22319,0.952383844925,0.823357345542,1.05000422409,1.00000706013,1.51170293356,1.24467171462
194,0.157333526183,0.134166553782,1.6017,1.15645,1.52338,1.2238,0.952376947777,0.823675137208,1.05000918888,1.00000454645,1.51189945229,1.24531398881
195,0.156220787758,0.134166553782,1.59896,1.15584,1.52125,1.22319,0.952378522943,0.823735899998,1.05001381897,1.00001060998,1.51120194345,1.24483129296
196,0.156220787758,0.13528497234,1.59957,1.15401,1.52186,1.22197,0.952394998337,0.823255467493,1.05000066305,1.00001537974,1.5110472522,1.24397791201
197,0.15693714065,0.134166553782,1.60231,1.15523,1.5243,1.22258,0.952363794885,0.823284303206,1.05002381965,1.0000046696,1.51164844774,1.24451643899
198,0.156220787758,0.133473475506,1.60048,1.15584,1.52277,1.22289,0.952377618262,0.823890303623,1.05000561934,1.00000185091,1.5111716024,1.24503963032
199,0.155730086626,0.133568929935,1.59988,1.15645,1.52247,1.2235,0.952387340777,0.824216654357,1.05000493747,1.0000114102,1.51091652705,1.24532256494
200,0.154994501816,0.133568929935,1.59774,1.15584,1.52064,1.22289,0.952376510405,0.824429399906,1.05000611214,1.00000115698,1.51031561401,1.24514859533
201,0.155014604865,0.132856372189,1.59805,1.15554,1.52094,1.22228,0.952377611491,0.824376178252,1.05000512317,1.00000137126,1.51012409624,1.24491033115
202,0.155617696311,0.132856372189,1.59835,1.15584,1.52094,1.22258,0.95237827715,0.824514310268,1.0500031791,1.00000021871,1.510161736,1.24514996215
203,0.15439141037,0.132951385292,1.59896,1.15584,1.52216,1.22258,0.952386760799,0.824576384532,1.05000443796,1.00001032549,1.51028539038,1.24534566681
204,0.15439141037,0.133453568947,1.59652,1.15615,1.51972,1.22319,0.952390358088,0.82505988708,1.05000034189,1.0000102016,1.50980655183,1.24568082317
205,0.154902811594,0.132856372189,1.59622,1.15554,1.51911,1.22228,0.952363561035,0.824834902964,1.05002107456,1.00000180973,1.50946855593,1.24506234986
206,0.154994501816,0.132856372189,1.59774,1.15493,1.52064,1.22167,0.952389777728,0.824479861097,1.05000233809,1.00001149338,1.50981626692,1.24481310603
207,0.155617696311,0.134667869023,1.60231,1.15371,1.5249,1.22136,0.952368228758,0.82351049387,1.05002391231,1.00000941352,1.51092114887,1.24425942151
208,0.156240890806,0.132856372189,1.60262,1.15615,1.5249,1.22289,0.952385109342,0.824093245227,1.05000773217,1.00001172881,1.51146707463,1.24558980658
209,0.153165124428,0.132951385292,1.59622,1.15645,1.52003,1.22319,0.952379371433,0.825276723237,1.05000783527,1.00000580216,1.50966878347,1.2458945068
210,0.152452008453,0.13233384065,1.59287,1.15615,1.51698,1.22258,0.952390699485,0.825567685667,1.0500021155,1.00001224924,1.50859340346,1.24544596471
211,0.153054664963,0.132951385292,1.59165,1.15584,1.51546,1.22258,0.952441090848,0.825756021492,1.05000092141,1.00006402298,1.50812678835,1.24534477665
212,0.153054664963,0.133046534391,1.59104,1.15554,1.51485,1.22228,0.95238219077,0.825833635844,1.05000108667,1.00000233524,1.50772225725,1.24512775355
213,0.152944364706,0.132239268872,1.59195,1.15554,1.51576,1.22197,0.95237086319,0.825738906607,1.0500112853,1.00000015415,1.50775534649,1.24501225124
214,0.152944364706,0.131830496243,1.59043,1.15645,1.51424,1.22258,0.952367952866,0.826310707941,1.05002223619,1.00000752755,1.50740790706,1.24558729484
215,0.151719846233,0.131830496243,1.58677,1.15615,1.51119,1.22228,0.952322885155,0.826662867779,1.05008284789,1.00001792735,1.5065914576,1.24544321491
216,0.149873031486,0.131924910727,1.58311,1.15615,1.50845,1.22228,0.952388818804,0.827172311287,1.05000395962,1.00001203084,1.50549393221,1.24530289553
217,0.150495327759,0.131830496243,1.5825,1.15584,1.50753,1.22197,0.952382316497,0.82747254731,1.05000320256,1.00000448238,1.50492897099,1.24528740914
218,0.149163313367,0.131830496243,1.58128,1.15554,1.50692,1.22167,0.952385163241,0.827610360798,1.05000179135,1.00000612746,1.50446453772,1.24511043887
219,0.150001205313,0.131924910727,1.5822,1.15584,1.50753,1.22197,0.952373551087,0.827758821616,1.0500123082,1.00000395065,1.50444114265,1.24531442743
220,0.148775803743,0.131306481537,1.58098,1.15615,1.50692,1.22197,0.952372279481,0.827968826555,1.05002090378,1.00001080164,1.50439893174,1.24559541818
221,0.14929088336,0.131138592954,1.58068,1.15584,1.50631,1.22167,0.952377471922,0.827938780257,1.05000927966,1.00000518325,1.50423520379,1.24541465984
222,0.148648513013,0.131420551755,1.58128,1.15584,1.50723,1.22167,0.952380705563,0.827881277225,1.05000715179,1.00000655207,1.50426610059,1.24535374065
223,0.148046290813,0.131924910727,1.57885,1.15584,1.5051,1.22197,0.952369863261,0.82821283122,1.05001754265,1.00000506351,1.50372367187,1.24540323965
224,0.14742399454,0.131306481537,1.57854,1.15615,1.5051,1.22197,0.952405548523,0.828160905923,1.05000970686,1.00003507082,1.503554679,1.24518520507
225,0.148153058683,0.130708001676,1.57885,1.15554,1.5051,1.22106,0.952376699008,0.828044233227,1.05000999474,1.00000505272,1.50348492482,1.24495202174
226,0.147550402173,0.130614458096,1.57946,1.15615,1.50601,1.22167,0.952374001903,0.828477450604,1.05000986421,1.00000209642,1.5036200919,1.24571534041
227,0.14742399454,0.130708001676,1.57854,1.15615,1.5051,1.22167,0.952390853303,0.828662550669,1.05000116429,1.00001150483,1.5031784053,1.24562765144
228,0.147337888204,0.130708001676,1.57824,1.15615,1.50479,1.22167,0.952404767778,0.828623103242,1.05001124624,1.00003571714,1.50327396137,1.24564753489
229,0.147833216069,0.130708001676,1.57763,1.15554,1.50388,1.22106,0.952378824309,0.828392271348,1.05000836501,1.00000573218,1.50312222752,1.24517483617
230,0.147444068613,0.130708001676,1.57885,1.15554,1.5054,1.22106,0.952378378752,0.828187592035,1.05000794806,1.00000486725,1.5033861365,1.24508574429
231,0.148883175156,0.131138592954,1.5822,1.15523,1.50814,1.22106,0.95237833614,0.827947773261,1.05000624599,1.00000320149,1.50386285527,1.24511990231
